item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01074,ORD00055,PROD0323,3,57403,16
ITEM01075,ORD00521,PROD0496,5,58254,62
ITEM01076,ORD00215,PROD0373,1,51623,60
ITEM01077,ORD00680,PROD0315,1,11172,65
ITEM01078,ORD00398,PROD0385,5,24727,63
ITEM01079,ORD00532,PROD0238,2,21291,91
ITEM01080,ORD00383,PROD0270,-5,47100,63
ITEM01081,ORD00486,PROD0138,5,26476,81
ITEM01082,ORD00598,PROD0333,1,13779,28
ITEM01083,ORD00208,PROD0232,2,26145,27
ITEM01084,ORD00314,PROD0218,4,37645,20
ITEM01085,ORD00384,PROD0131,5,5754,17
ITEM01086,ORD00087,PROD0152,4,34201,45
ITEM01087,ORD00236,PROD0299,1,30690,65
ITEM01088,ORD00637,PROD0173,4,29766,59
ITEM01089,ORD00443,PROD0210,3,52924,63
ITEM01090,ORD00325,PROD0140,4,1819,22
ITEM01091,ORD00453,PROD0120,3,42493,9
ITEM01092,ORD00368,PROD0462,1,19501,64
ITEM01093,ORD00526,PROD0280,1,51702,35
ITEM01094,ORD00234,PROD0051,1,4875,46
ITEM01095,ORD00040,PROD0280,2,22073,25
ITEM01096,ORD00692,PROD0169,3,20038,95
ITEM01097,ORD00700,PROD0433,3,12693,90
ITEM01098,ORD00619,PROD0071,5,59993,33
ITEM01099,ORD00009,PROD0395,3,18671,44
ITEM01100,ORD00414,PROD0485,4,54061,74
ITEM01101,ORD00672,PROD0007,4,43066,65
ITEM01102,ORD00153,PROD0444,4,15114,29
ITEM01103,ORD00215,PROD0243,-2,34005,75
ITEM01104,ORD00566,PROD0388,4,47550,59
ITEM01105,ORD00349,PROD0406,1,20717,24
ITEM01106,ORD00440,PROD0395,4,13935,56
ITEM01107,ORD00461,PROD0437,5,2172,47
ITEM01108,ORD00143,PROD0296,2,20225,94
ITEM01109,ORD00010,PROD0256,3,22470,28
ITEM01110,ORD00430,PROD0218,4,50193,99
ITEM01111,ORD00551,PROD0154,3,38666,2
ITEM01112,ORD00582,PROD0403,1,9318,19
ITEM01113,ORD00339,PROD0291,5,40035,73
ITEM01114,ORD00401,PROD0196,2,25800,8
ITEM01115,ORD00548,PROD0198,2,31315,13
ITEM01116,ORD00337,PROD0292,4,42077,38
ITEM01117,ORD00096,PROD0088,1,44429,70
ITEM01118,ORD00182,PROD0017,5,32221,3
ITEM01119,ORD00192,PROD0102,1,59925,49
ITEM01120,ORD00291,PROD0106,2,19277,84
ITEM01121,ORD00537,PROD0036,4,3965,47
ITEM01122,ORD00531,PROD0006,2,21615,52
ITEM01123,ORD00401,PROD0081,1,8663,68
ITEM01124,ORD00429,PROD0245,1,25693,26
ITEM01125,ORD00134,PROD0446,2,20500,55
ITEM01126,ORD00681,PROD0244,2,39764,73
ITEM01127,ORD00318,PROD0301,2,33130,91
ITEM01128,ORD00470,PROD0142,2,687,18
ITEM01129,ORD00457,PROD0033,4,39839,31
ITEM01130,ORD00539,PROD0169,5,57821,62
ITEM01131,ORD00472,PROD0237,-1,2761,94
ITEM01132,ORD00094,PROD0148,4,22926,89
ITEM01133,ORD00305,PROD0201,5,54164,22
ITEM01134,ORD00426,PROD0128,2,59180,79
ITEM01135,ORD00443,PROD0235,4,59892,84
ITEM01136,ORD00188,PROD0358,5,6460,50
ITEM01137,ORD00045,PROD0123,2,18142,80
ITEM01138,ORD00551,PROD0150,1,45947,92
ITEM01139,ORD00223,PROD0466,4,27153,97
ITEM01140,ORD00567,PROD0063,3,5215,96
ITEM01141,ORD00108,PROD0259,3,27076,57
ITEM01142,ORD00169,PROD0130,2,33365,5
ITEM01143,ORD00474,PROD0014,1,42068,88
ITEM01144,ORD00692,PROD0384,4,25179,43
ITEM01145,ORD00409,PROD0439,2,26196,4
ITEM01146,ORD00011,PROD0129,1,46671,17
ITEM01147,ORD00335,PROD0344,4,31969,59
ITEM01148,ORD00070,PROD0043,5,43258,31
ITEM01149,ORD00449,PROD0072,4,53967,35
ITEM01150,ORD00166,PROD0088,1,39979,12
ITEM01151,ORD00182,PROD0151,1,35239,94
ITEM01152,ORD00401,PROD0087,1,44200,97
ITEM01153,ORD00012,PROD0347,3,10259,56
ITEM01154,ORD00367,PROD0092,2,47019,4
ITEM01155,ORD00692,PROD0273,2,29170,89
ITEM01156,ORD00049,PROD0429,5,42209,84
ITEM01157,ORD00676,PROD0460,1,25799,88
ITEM01158,ORD00316,PROD0228,1,39403,0
ITEM01159,ORD00050,PROD0396,4,50473,25
ITEM01160,ORD00256,PROD0192,2,13306,11
ITEM01161,ORD00017,PROD0216,1,1154,43
ITEM01162,ORD00197,PROD0349,1,14655,12
ITEM01163,ORD00681,PROD0086,2,3084,53
ITEM01164,ORD00525,PROD0056,3,21347,71
ITEM01165,ORD00642,PROD0098,5,13773,69
ITEM01166,ORD00405,PROD0481,4,8117,29
ITEM01167,ORD00219,PROD0055,3,21392,22
ITEM01168,ORD00016,PROD0206,3,985,49
ITEM01169,ORD00218,PROD0235,2,4526,84
ITEM01170,ORD00286,PROD0333,5,24381,5
ITEM01171,ORD00069,PROD0454,2,27141,38
ITEM01172,ORD00614,PROD0256,1,46896,68
ITEM01173,ORD00583,PROD0088,3,6409,76
ITEM01174,ORD00333,PROD0324,4,44626,98
ITEM01175,ORD00137,PROD0171,2,41838,97
ITEM01176,ORD00326,PROD0436,4,4624,42
ITEM01177,ORD00019,PROD0312,5,29619,48
ITEM01178,ORD00524,PROD0328,2,33192,75
ITEM01179,ORD00014,PROD0120,1,40593,97
ITEM01180,ORD00128,PROD0159,2,48559,54
ITEM01181,ORD00250,PROD0318,1,4127,17
ITEM01182,ORD00384,PROD0256,3,13439,19
ITEM01183,ORD00385,PROD0105,1,15801,92
ITEM01184,ORD00613,PROD0485,4,48647,42
ITEM01185,ORD00138,PROD0143,3,42379,100
ITEM01186,ORD00041,PROD0267,4,42670,36
ITEM01187,ORD00025,PROD0118,3,22661,31
ITEM01188,ORD00211,PROD0277,1,59617,85
ITEM01189,ORD00255,PROD0411,2,40050,48
ITEM01190,ORD00534,PROD0165,2,29190,80
ITEM01191,ORD00007,PROD0034,4,4786,24
ITEM01192,ORD00054,PROD0325,2,13583,16
ITEM01193,ORD00094,PROD0089,5,36169,26
ITEM01194,ORD00242,PROD0260,1,28134,92
ITEM01195,ORD00479,PROD0160,2,47495,25
ITEM01196,ORD00251,PROD0218,2,39905,31
ITEM01197,ORD00311,PROD0147,5,29577,81
ITEM01198,ORD00207,PROD0140,4,5443,46
ITEM01199,ORD00408,PROD0194,2,31048,56
ITEM01200,ORD00433,PROD0259,5,48364,55
ITEM01201,ORD00160,PROD0420,4,1498,97
ITEM01202,ORD00391,PROD0219,1,49932,38
ITEM01203,ORD00610,PROD0276,2,36431,93
ITEM01204,ORD00180,PROD0132,4,30585,39
ITEM01205,ORD00465,PROD0146,4,37040,77
ITEM01206,ORD00493,PROD0037,3,9155,91
ITEM01207,ORD00481,PROD0101,2,12627,0
ITEM01208,ORD00014,PROD0442,5,48065,92
ITEM01209,ORD00384,PROD0252,4,27451,50
ITEM01210,ORD00383,PROD0197,4,20372,82
ITEM01211,ORD00603,PROD0037,4,58199,4
ITEM01212,ORD00128,PROD0198,5,10840,24
ITEM01213,ORD00447,PROD0491,3,50745,96
ITEM01214,ORD00357,PROD0261,4,41814,88
ITEM01215,ORD00378,PROD0357,1,42857,49
ITEM01216,ORD00435,PROD0377,-4,16082,61
ITEM01217,ORD00036,PROD0472,3,41550,90
ITEM01218,ORD00693,PROD0015,2,17326,77
ITEM01219,ORD00467,PROD0484,2,16865,31
ITEM01220,ORD00617,PROD0297,2,1008,14
ITEM01221,ORD00095,PROD0330,4,26261,90
ITEM01222,ORD00601,PROD0499,1,34182,24
ITEM01223,ORD00434,PROD0085,4,16772,88
ITEM01224,ORD00310,PROD0257,5,43354,48
ITEM01225,ORD00601,PROD0158,4,49513,93
ITEM01226,ORD00092,PROD0056,5,51101,44
ITEM01227,ORD00147,PROD0138,2,49239,50
ITEM01228,ORD00316,PROD0004,2,53702,62
ITEM01229,ORD00002,PROD0050,1,50908,89
ITEM01230,ORD00428,PROD0269,4,43094,36
ITEM01231,ORD00442,PROD0088,2,24753,23
ITEM01232,ORD00138,PROD0102,4,12126,64
ITEM01233,ORD00113,PROD0231,5,53570,27
ITEM01234,ORD00191,PROD0103,1,49346,23
ITEM01235,ORD00197,PROD0133,4,29083,80
ITEM01236,ORD00640,PROD0056,2,5430,37
ITEM01237,ORD00088,PROD0194,1,18337,8
ITEM01238,ORD00351,PROD0016,5,15586,61
ITEM01239,ORD00497,PROD0345,1,823,7
ITEM01240,ORD00273,PROD0385,1,43802,74
ITEM01241,ORD00043,PROD0050,2,34431,0
ITEM01242,ORD00385,PROD0309,5,50096,34
ITEM01243,ORD00498,PROD0243,3,39808,54
ITEM01244,ORD00345,PROD0190,3,20858,30
ITEM01245,ORD00370,PROD0341,4,25001,78
ITEM01246,ORD00059,PROD0500,3,57418,42
ITEM01247,ORD00103,PROD0002,4,57251,89
ITEM01248,ORD00412,PROD0372,2,1882,77
ITEM01249,ORD00126,PROD0445,5,18515,89
ITEM01250,ORD00255,PROD0189,4,40724,87
ITEM01251,ORD00675,PROD0446,4,33945,52
ITEM01252,ORD00677,PROD0097,1,42016,41
ITEM01253,ORD00018,PROD0325,3,57441,5
ITEM01254,ORD00334,PROD0348,4,15506,77
ITEM01255,ORD00497,PROD0205,5,52232,10
ITEM01256,ORD00357,PROD0220,4,43344,89
ITEM01257,ORD00103,PROD0376,4,19458,77
ITEM01258,ORD00200,PROD0365,2,57207,66
ITEM01259,ORD00586,PROD0402,5,2280,16
ITEM01260,ORD00510,PROD0408,1,19949,86
ITEM01261,ORD00562,PROD0448,4,11213,57
ITEM01262,ORD00119,PROD0247,5,15987,31
ITEM01263,ORD00217,PROD0088,1,7112,55
ITEM01264,ORD00030,PROD0083,3,59355,49
ITEM01265,ORD00288,PROD0113,3,43842,60
ITEM01266,ORD00687,PROD0064,2,35231,81
ITEM01267,ORD00504,PROD0047,3,57343,28
ITEM01268,ORD00590,PROD0393,5,4438,82
ITEM01269,ORD00352,PROD0194,4,43055,82
ITEM01270,ORD00576,PROD0495,4,53182,29
ITEM01271,ORD00229,PROD0133,1,19269,11
ITEM01272,ORD00115,PROD0046,3,48734,75
ITEM01273,ORD00193,PROD0382,1,37741,47
ITEM01274,ORD00131,PROD0437,3,25116,73
ITEM01275,ORD00002,PROD0160,1,38870,68
ITEM01276,ORD00195,PROD0434,4,27967,40
ITEM01277,ORD00374,PROD0409,2,34262,84
ITEM01278,ORD00617,PROD0303,2,7185,50
ITEM01279,ORD00010,PROD0276,4,20904,18
ITEM01280,ORD00304,PROD0429,2,32957,87
ITEM01281,ORD00467,PROD0076,5,18772,18
ITEM01282,ORD00682,PROD0435,1,39448,40
ITEM01283,ORD00317,PROD0258,1,18120,90
ITEM01284,ORD00588,PROD0245,2,32641,37
ITEM01285,ORD00386,PROD0031,-4,10207,91
ITEM01286,ORD00216,PROD0435,2,46101,94
ITEM01287,ORD00054,PROD0473,2,56349,62
ITEM01288,ORD00402,PROD0154,2,1613,70
ITEM01289,ORD00402,PROD0173,4,44626,60
ITEM01290,ORD00357,PROD0388,4,25828,9
ITEM01291,ORD00541,PROD0373,3,18705,89
ITEM01292,ORD00200,PROD0359,5,26006,12
ITEM01293,ORD00135,PROD0166,5,56944,6
ITEM01294,ORD00312,PROD0235,2,38024,17
ITEM01295,ORD00453,PROD0357,4,19276,18
ITEM01296,ORD00215,PROD0112,2,48389,83
ITEM01297,ORD00010,PROD0186,5,6881,86
ITEM01298,ORD00152,PROD0193,4,44728,21
ITEM01299,ORD00058,PROD0050,3,31255,22
ITEM01300,ORD00054,PROD0061,5,42804,43
ITEM01301,ORD00608,PROD0223,2,41289,92
ITEM01302,ORD00414,PROD0126,1,7985,30
ITEM01303,ORD00407,PROD0251,3,45287,76
ITEM01304,ORD00177,PROD0335,4,51046,88
ITEM01305,ORD00687,PROD0338,1,51169,59
ITEM01306,ORD00666,PROD0196,3,41640,83
ITEM01307,ORD00456,PROD0189,1,8064,14
ITEM01308,ORD00085,PROD0063,4,42235,85
ITEM01309,ORD00522,PROD0116,1,38659,73
ITEM01310,ORD00587,PROD0246,3,45664,95
ITEM01311,ORD00097,PROD0407,5,12068,49
ITEM01312,ORD00496,PROD0331,-5,19753,73
ITEM01313,ORD00129,PROD0051,3,4361,91
ITEM01314,ORD00551,PROD0095,4,53472,89
ITEM01315,ORD00021,PROD0202,5,53773,68
ITEM01316,ORD00543,PROD0251,1,34206,74
ITEM01317,ORD00552,PROD0366,1,49581,96
ITEM01318,ORD00213,PROD0495,-5,12040,76
ITEM01319,ORD00185,PROD0003,5,29509,40
ITEM01320,ORD00126,PROD0021,2,37888,26
ITEM01321,ORD00669,PROD0083,1,37063,32
ITEM01322,ORD00036,PROD0044,1,33370,38
ITEM01323,ORD00373,PROD0495,5,11446,54
ITEM01324,ORD00674,PROD0001,2,19900,5
ITEM01325,ORD00532,PROD0464,3,43398,68
ITEM01326,ORD00456,PROD0072,5,32341,88
ITEM01327,ORD00321,PROD0268,3,39926,68
ITEM01328,ORD00523,PROD0108,1,43625,5
ITEM01329,ORD00243,PROD0019,2,9484,38
ITEM01330,ORD00221,PROD0491,2,39662,70
ITEM01331,ORD00222,PROD0303,3,18379,16
ITEM01332,ORD00638,PROD0217,1,36234,32
ITEM01333,ORD00267,PROD0196,2,26418,58
ITEM01334,ORD00086,PROD0484,3,44536,54
ITEM01335,ORD00147,PROD0275,2,4824,80
ITEM01336,ORD00276,PROD0325,2,47021,47
ITEM01337,ORD00578,PROD0337,5,39845,20
ITEM01338,ORD00430,PROD0421,2,20932,100
ITEM01339,ORD00445,PROD0195,1,39758,31
ITEM01340,ORD00080,PROD0139,1,35030,14
ITEM01341,ORD00562,PROD0209,1,21784,81
ITEM01342,ORD00092,PROD0186,3,51191,34
ITEM01343,ORD00150,PROD0445,2,18133,1
ITEM01344,ORD00101,PROD0194,2,25014,13
ITEM01345,ORD00127,PROD0090,5,47931,39
ITEM01346,ORD00603,PROD0421,4,6461,67
ITEM01347,ORD00358,PROD0359,5,56914,36
ITEM01348,ORD00565,PROD0139,5,6692,6
ITEM01349,ORD00175,PROD0163,4,12040,44
ITEM01350,ORD00695,PROD0496,5,36354,76
ITEM01351,ORD00413,PROD0245,5,8560,33
ITEM01352,ORD00010,PROD0352,5,46941,19
ITEM01353,ORD00674,PROD0065,2,25025,72
ITEM01354,ORD00274,PROD0028,3,46566,99
ITEM01355,ORD00256,PROD0348,5,27610,90
ITEM01356,ORD00469,PROD0094,4,23399,59
ITEM01357,ORD00515,PROD0147,3,28234,66
ITEM01358,ORD00235,PROD0157,1,20231,52
ITEM01359,ORD00321,PROD0433,1,41794,10
ITEM01360,ORD00079,PROD0374,2,6336,21
ITEM01361,ORD00590,PROD0030,1,48920,36
ITEM01362,ORD00568,PROD0476,4,53175,1
ITEM01363,ORD00435,PROD0347,5,48093,17
ITEM01364,ORD00492,PROD0255,5,45100,86
ITEM01365,ORD00546,PROD0358,1,26772,1
ITEM01366,ORD00632,PROD0098,1,47003,54
ITEM01367,ORD00548,PROD0384,3,16205,94
ITEM01368,ORD00678,PROD0487,5,45031,77
ITEM01369,ORD00044,PROD0311,4,11244,86
ITEM01370,ORD00537,PROD0463,2,11656,9
ITEM01371,ORD00376,PROD0430,2,33864,45
ITEM01372,ORD00053,PROD0217,4,25044,21
ITEM01373,ORD00383,PROD0497,1,22348,86
ITEM01374,ORD00256,PROD0426,5,55956,98
ITEM01375,ORD00121,PROD0149,3,31862,37
ITEM01376,ORD00272,PROD0110,1,48567,80
ITEM01377,ORD00583,PROD0202,2,20176,82
ITEM01378,ORD00528,PROD0423,1,30546,79
ITEM01379,ORD00500,PROD0030,3,586,78
ITEM01380,ORD00472,PROD0169,3,23392,13
ITEM01381,ORD00006,PROD0180,2,26549,45
ITEM01382,ORD00010,PROD0052,4,32446,25
ITEM01383,ORD00087,PROD0271,5,59084,19
ITEM01384,ORD00421,PROD0064,4,652,19
ITEM01385,ORD00673,PROD0129,2,31047,50
ITEM01386,ORD00384,PROD0154,3,28271,23
ITEM01387,ORD00550,PROD0416,3,7323,56
ITEM01388,ORD00673,PROD0430,4,10805,17
ITEM01389,ORD00363,PROD0383,4,580,45
ITEM01390,ORD00204,PROD0057,2,18871,5
ITEM01391,ORD00137,PROD0203,4,48953,42
ITEM01392,ORD00033,PROD0083,2,31611,85
ITEM01393,ORD00273,PROD0061,4,32251,70
ITEM01394,ORD00508,PROD0410,2,21491,96
ITEM01395,ORD00410,PROD0257,4,8812,14
ITEM01396,ORD00111,PROD0406,1,8465,19
ITEM01397,ORD00353,PROD0257,1,50491,87
ITEM01398,ORD00243,PROD0027,3,28358,76
ITEM01399,ORD00009,PROD0223,4,19170,36
ITEM01400,ORD00498,PROD0043,4,16436,79
ITEM01401,ORD00157,PROD0374,5,12446,31
ITEM01402,ORD00288,PROD0393,1,56834,33
ITEM01403,ORD00254,PROD0342,4,13203,60
ITEM01404,ORD00106,PROD0359,5,40249,23
ITEM01405,ORD00194,PROD0438,5,41416,81
ITEM01406,ORD00153,PROD0118,1,8870,51
ITEM01407,ORD00040,PROD0141,2,9781,54
ITEM01408,ORD00019,PROD0316,2,6159,6
ITEM01409,ORD00390,PROD0209,5,20283,89
ITEM01410,ORD00649,PROD0119,2,22231,54
ITEM01411,ORD00491,PROD0032,5,28188,82
ITEM01412,ORD00053,PROD0156,1,17845,46
ITEM01413,ORD00288,PROD0483,3,46834,53
ITEM01414,ORD00253,PROD0164,1,12111,5
ITEM01415,ORD00001,PROD0027,3,14092,36
ITEM01416,ORD00484,PROD0144,5,6803,55
ITEM01417,ORD00190,PROD0130,4,24027,42
ITEM01418,ORD00312,PROD0058,1,44040,1
ITEM01419,ORD00700,PROD0283,2,21906,46
ITEM01420,ORD00371,PROD0381,5,34859,77
ITEM01421,ORD00381,PROD0122,3,13964,74
ITEM01422,ORD00394,PROD0045,1,8751,80
ITEM01423,ORD00617,PROD0062,1,38640,83
ITEM01424,ORD00196,PROD0099,-1,6664,9
ITEM01425,ORD00560,PROD0317,3,19957,92
ITEM01426,ORD00486,PROD0390,2,35167,92
ITEM01427,ORD00158,PROD0023,-4,12763,53
ITEM01428,ORD00564,PROD0365,3,58631,97
ITEM01429,ORD00574,PROD0500,3,58849,46
ITEM01430,ORD00460,PROD0323,1,59893,55
ITEM01431,ORD00070,PROD0248,4,34525,64
ITEM01432,ORD00023,PROD0086,5,18166,89
ITEM01433,ORD00133,PROD0149,1,37304,7
ITEM01434,ORD00195,PROD0380,4,32642,87
ITEM01435,ORD00546,PROD0446,5,5114,21
ITEM01436,ORD00449,PROD0385,5,25375,71
ITEM01437,ORD00400,PROD0206,5,17992,26
ITEM01438,ORD00189,PROD0002,2,37679,27
ITEM01439,ORD00607,PROD0357,1,57816,65
ITEM01440,ORD00467,PROD0258,5,17162,38
ITEM01441,ORD00226,PROD0152,3,36385,15
ITEM01442,ORD00176,PROD0115,1,35167,30
ITEM01443,ORD00299,PROD0021,2,58107,35
ITEM01444,ORD00137,PROD0139,1,42301,31
ITEM01445,ORD00216,PROD0274,1,291,83
ITEM01446,ORD00356,PROD0324,5,24390,41
ITEM01447,ORD00086,PROD0485,5,17504,92
ITEM01448,ORD00137,PROD0210,5,19526,41
ITEM01449,ORD00059,PROD0321,1,54197,45
ITEM01450,ORD00225,PROD0375,3,11782,32
ITEM01451,ORD00017,PROD0276,5,7175,92
ITEM01452,ORD00392,PROD0485,-5,57218,80
ITEM01453,ORD00650,PROD0310,5,13710,56
ITEM01454,ORD00226,PROD0167,3,13564,74
ITEM01455,ORD00645,PROD0414,4,10400,57
ITEM01456,ORD00238,PROD0374,4,24359,18
ITEM01457,ORD00491,PROD0048,4,12095,58
ITEM01458,ORD00190,PROD0418,2,12577,72
ITEM01459,ORD00503,PROD0483,2,42638,36
ITEM01460,ORD00022,PROD0159,2,58215,22
ITEM01461,ORD00404,PROD0352,5,12510,8
ITEM01462,ORD00147,PROD0037,4,16272,58
ITEM01463,ORD00661,PROD0497,-2,6768,92
ITEM01464,ORD00540,PROD0071,1,39737,12
ITEM01465,ORD00387,PROD0197,1,7411,1
ITEM01466,ORD00660,PROD0479,1,8862,31
ITEM01467,ORD00086,PROD0138,2,41316,76
ITEM01468,ORD00014,PROD0406,1,52082,13
ITEM01469,ORD00556,PROD0377,3,56083,90
ITEM01470,ORD00088,PROD0104,2,31685,97
ITEM01471,ORD00577,PROD0457,4,53642,20
ITEM01472,ORD00315,PROD0170,4,10326,31
ITEM01473,ORD00058,PROD0279,3,41322,69
ITEM01474,ORD00127,PROD0011,1,6938,69
ITEM01475,ORD00304,PROD0053,5,58294,53
ITEM01476,ORD00146,PROD0001,2,1772,29
ITEM01477,ORD00438,PROD0198,2,23354,83
ITEM01478,ORD00294,PROD0116,4,45207,91
ITEM01479,ORD00116,PROD0252,2,7417,28
ITEM01480,ORD00105,PROD0490,3,23616,9
ITEM01481,ORD00631,PROD0171,1,23825,10
ITEM01482,ORD00045,PROD0310,2,11869,54
ITEM01483,ORD00544,PROD0172,5,12085,86
ITEM01484,ORD00436,PROD0077,3,41144,36
ITEM01485,ORD00357,PROD0449,1,17966,63
ITEM01486,ORD00678,PROD0189,3,53331,91
ITEM01487,ORD00079,PROD0404,1,56673,19
ITEM01488,ORD00672,PROD0076,3,9884,49
ITEM01489,ORD00458,PROD0370,4,53588,8
ITEM01490,ORD00116,PROD0296,4,47825,35
ITEM01491,ORD00149,PROD0047,-3,8558,23
ITEM01492,ORD00395,PROD0181,3,32588,54
ITEM01493,ORD00493,PROD0356,4,39635,81
ITEM01494,ORD00342,PROD0071,-5,25312,53
ITEM01495,ORD00563,PROD0255,5,35181,63
ITEM01496,ORD00546,PROD0275,2,25406,10
ITEM01497,ORD00595,PROD0367,4,34733,73
ITEM01498,ORD00225,PROD0360,1,15613,46
ITEM01499,ORD00003,PROD0105,1,23950,71
ITEM01500,ORD00486,PROD0491,2,7419,7
ITEM01501,ORD00358,PROD0185,2,19513,58
ITEM01502,ORD00148,PROD0428,5,27795,31
ITEM01503,ORD00216,PROD0424,2,3861,95
ITEM01504,ORD00142,PROD0061,2,24937,93
ITEM01505,ORD00027,PROD0357,4,24558,6
ITEM01506,ORD00109,PROD0340,5,5034,61
ITEM01507,ORD00609,PROD0446,2,2178,18
ITEM01508,ORD00375,PROD0073,1,16259,9
ITEM01509,ORD00013,PROD0292,4,10011,97
ITEM01510,ORD00187,PROD0241,2,49227,67
ITEM01511,ORD00307,PROD0241,4,47553,43
ITEM01512,ORD00455,PROD0401,1,18993,14
ITEM01513,ORD00160,PROD0031,1,39795,96
ITEM01514,ORD00178,PROD0258,2,912,50
ITEM01515,ORD00434,PROD0349,4,36517,91
ITEM01516,ORD00265,PROD0471,5,33090,39
ITEM01517,ORD00233,PROD0217,-1,18014,11
ITEM01518,ORD00535,PROD0194,2,48902,27
ITEM01519,ORD00411,PROD0317,1,14546,50
ITEM01520,ORD00189,PROD0422,5,39854,9
ITEM01521,ORD00480,PROD0245,3,42975,82
ITEM01522,ORD00415,PROD0424,4,11001,6
ITEM01523,ORD00381,PROD0332,4,12961,34
ITEM01524,ORD00112,PROD0054,1,23970,77
ITEM01525,ORD00344,PROD0015,2,18694,20
ITEM01526,ORD00555,PROD0055,1,14087,76
ITEM01527,ORD00012,PROD0388,3,12503,70
ITEM01528,ORD00207,PROD0327,1,15950,34
ITEM01529,ORD00088,PROD0292,5,3140,72
ITEM01530,ORD00496,PROD0024,1,20816,11
ITEM01531,ORD00317,PROD0005,3,49462,36
ITEM01532,ORD00408,PROD0257,2,20809,96
ITEM01533,ORD00401,PROD0372,3,8688,89
ITEM01534,ORD00691,PROD0050,3,26891,94
ITEM01535,ORD00516,PROD0052,5,53119,99
ITEM01536,ORD00154,PROD0013,5,52371,48
ITEM01537,ORD00489,PROD0301,1,19213,20
ITEM01538,ORD00156,PROD0350,4,5361,80
ITEM01539,ORD00096,PROD0488,2,58160,27
ITEM01540,ORD00698,PROD0335,2,50585,91
ITEM01541,ORD00165,PROD0494,5,34036,93
ITEM01542,ORD00624,PROD0334,5,50573,43
ITEM01543,ORD00459,PROD0403,2,22418,37
ITEM01544,ORD00369,PROD0320,4,2822,91
ITEM01545,ORD00700,PROD0199,2,13885,78
ITEM01546,ORD00622,PROD0039,2,37352,80
ITEM01547,ORD00510,PROD0050,1,9546,98
ITEM01548,ORD00317,PROD0281,1,32896,12
ITEM01549,ORD00466,PROD0161,2,19572,20
ITEM01550,ORD00070,PROD0144,5,24011,45
ITEM01551,ORD00092,PROD0037,2,46773,98
ITEM01552,ORD00472,PROD0133,4,16978,97
ITEM01553,ORD00453,PROD0333,2,8324,72
ITEM01554,ORD00500,PROD0021,3,56495,36
ITEM01555,ORD00411,PROD0210,5,44802,16
ITEM01556,ORD00452,PROD0188,5,55567,79
ITEM01557,ORD00322,PROD0192,1,44908,52
ITEM01558,ORD00519,PROD0231,3,57701,87
ITEM01559,ORD00044,PROD0318,1,48764,31
ITEM01560,ORD00575,PROD0005,2,56106,13
ITEM01561,ORD00298,PROD0193,2,37564,51
ITEM01562,ORD00075,PROD0115,4,57488,59
ITEM01563,ORD00686,PROD0048,3,30731,59
ITEM01564,ORD00658,PROD0274,4,7351,10
ITEM01565,ORD00185,PROD0375,1,26214,98
ITEM01566,ORD00444,PROD0103,4,21743,8
ITEM01567,ORD00325,PROD0176,5,32069,27
ITEM01568,ORD00488,PROD0059,3,29991,4
ITEM01569,ORD00559,PROD0080,4,9736,81
ITEM01570,ORD00219,PROD0164,5,2252,76
ITEM01571,ORD00390,PROD0032,3,51944,55
ITEM01572,ORD00485,PROD0110,1,14060,2
ITEM01573,ORD00434,PROD0139,3,41860,22
ITEM01574,ORD00086,PROD0073,1,18150,51
ITEM01575,ORD00084,PROD0153,4,57300,53
ITEM01576,ORD00538,PROD0110,3,12263,6
ITEM01577,ORD00095,PROD0459,4,22614,96
ITEM01578,ORD00305,PROD0085,2,23090,53
ITEM01579,ORD00494,PROD0244,5,45343,100
ITEM01580,ORD00165,PROD0495,4,23445,88
ITEM01581,ORD00585,PROD0200,1,36959,100
ITEM01582,ORD00612,PROD0102,1,47564,85
ITEM01583,ORD00593,PROD0316,2,21416,85
ITEM01584,ORD00325,PROD0008,2,58953,58
ITEM01585,ORD00152,PROD0256,3,7645,86
ITEM01586,ORD00417,PROD0135,-5,47535,0
ITEM01587,ORD00462,PROD0483,2,41769,57
ITEM01588,ORD00655,PROD0497,5,6586,4
ITEM01589,ORD00224,PROD0382,2,27736,89
ITEM01590,ORD00560,PROD0397,2,39583,48
ITEM01591,ORD00222,PROD0179,2,12727,86
ITEM01592,ORD00591,PROD0490,1,24465,46
ITEM01593,ORD00017,PROD0155,3,33104,15
ITEM01594,ORD00512,PROD0333,4,27335,52
ITEM01595,ORD00361,PROD0181,5,28108,66
ITEM01596,ORD00344,PROD0059,2,30269,54
ITEM01597,ORD00383,PROD0091,5,39186,20
ITEM01598,ORD00556,PROD0224,4,18879,84
ITEM01599,ORD00697,PROD0224,3,46212,79
ITEM01600,ORD00102,PROD0045,1,6074,83
ITEM01601,ORD00017,PROD0316,4,6994,63
ITEM01602,ORD00639,PROD0475,5,6734,81
ITEM01603,ORD00455,PROD0258,5,53013,4
ITEM01604,ORD00684,PROD0149,4,14085,28
ITEM01605,ORD00466,PROD0283,4,7703,25
ITEM01606,ORD00481,PROD0487,1,23177,59
ITEM01607,ORD00423,PROD0465,4,698,47
ITEM01608,ORD00230,PROD0260,3,17738,84
ITEM01609,ORD00271,PROD0158,4,44325,30
ITEM01610,ORD00005,PROD0461,4,2341,1
